,Device Type,Device Id,X,Y,Z,Yaw,Pitch,Roll
5729,controller,2,0.9479856491088867,0.7913597822189331,-1.484925389289856,28.16239304249993,-82.48980075037733,41.19950958024211
5730,hmd,1,1.0791943073272705,0.7873433828353882,-1.5947471857070923,177.50625849428135,-143.79095957132589,-172.11092433327957
5731,controller,1,1.9233165979385376,1.4594826698303223,-2.7722558975219727,-121.46286364571431,122.47790866062145,-142.91482083645576
5732,controller,2,0.9465944766998291,0.7922807931900024,-1.4844409227371216,26.67902000003333,-82.32482240444342,39.680084150255546
5733,hmd,1,1.079204797744751,0.7873570919036865,-1.594749093055725,177.50495385087626,-143.79198727443872,-172.1127274957342
5734,controller,1,1.9239919185638428,1.4593454599380493,-2.7724618911743164,-121.46346354645375,122.48735961886979,-142.9726504840615
5735,controller,2,0.9454724788665771,0.7919784784317017,-1.4845069646835327,26.763101438443147,-82.2720229602564,39.91295182660906
5736,hmd,1,1.0792213678359985,0.7873760461807251,-1.594645619392395,177.50557486658653,-143.7940532648675,-172.1151485843246
5737,controller,1,1.9239250421524048,1.4596201181411743,-2.772826671600342,-121.46516094173079,122.49517219803137,-142.9794369959699
5738,controller,2,0.9431285858154297,0.7930692434310913,-1.4840933084487915,25.380753630785467,-82.11040573081169,38.51721293450862
5739,hmd,1,1.0792059898376465,0.7873555421829224,-1.5946604013442993,177.50553714360933,-143.79383795588572,-172.11654306196206
5740,controller,1,1.9243617057800293,1.4598536491394043,-2.7724761962890625,-121.4844128885932,122.51903900175523,-142.99683129831632
5741,controller,2,0.9409425258636475,0.7934911251068115,-1.4840089082717896,25.38123034549676,-82.04808153272936,38.61298550604949
5742,hmd,1,1.079190969467163,0.787355899810791,-1.5946627855300903,177.50650149589308,-143.793668189004,-172.11606787334262
5743,controller,1,1.9244716167449951,1.4603536128997803,-2.7727279663085938,-121.50908736816615,122.49707348662913,-142.97111553800272
5744,controller,2,0.9407789707183838,0.7935763597488403,-1.4838672876358032,25.01879702910775,-81.98749621383834,38.24062479022734
5745,hmd,1,1.0791852474212646,0.7873615026473999,-1.5946851968765259,177.50503469172796,-143.79445468705933,-172.11538192531242
5746,controller,1,1.9247660636901855,1.4607664346694946,-2.772430896759033,-121.52268115964424,122.45890600566932,-142.9833879566287
5747,controller,2,0.9346245527267456,0.7962266206741333,-1.484470248222351,25.37748214148967,-82.09863942602514,38.552443878829614
5748,hmd,1,1.0791676044464111,0.787367582321167,-1.5946892499923706,177.50639524078906,-143.7951117877838,-172.1148196107884
5749,controller,1,1.9247244596481323,1.4611848592758179,-2.772411346435547,-121.5721095696449,122.49369470124022,-143.00002610790045
5750,controller,2,0.9334585666656494,0.796751856803894,-1.484472632408142,25.060285304717926,-82.04971570727906,38.22450208614159
5751,hmd,1,1.079197883605957,0.7874201536178589,-1.5945812463760376,177.5029293132921,-143.79502129948497,-172.11958017943985
5752,controller,1,1.9248749017715454,1.4618473052978516,-2.7717151641845703,-121.61549904877565,122.54017097748483,-143.02384849530628
5753,controller,2,0.9277151823043823,0.7991966009140015,-1.484444499015808,24.872621098121915,-82.00397867413746,37.98918246300083
5754,hmd,1,1.0792138576507568,0.7874277830123901,-1.5945874452590942,177.50262176282746,-143.79493937130502,-172.11864940739002
5755,controller,1,1.9248831272125244,1.4623136520385742,-2.77176570892334,-121.62807092368702,122.5545866684487,-143.03464152631
5756,controller,2,0.9255445003509521,0.8001586198806763,-1.484439492225647,24.55672101538682,-81.95660833370094,37.66005801735974
5757,hmd,1,1.079193115234375,0.7874075174331665,-1.5947033166885376,177.50482565340732,-143.79333791645777,-172.11442540774541
5758,controller,1,1.9245370626449585,1.462691068649292,-2.771912097930908,-121.57768728530041,122.47604500314954,-143.03733346874853
5759,controller,2,0.9217181205749512,0.8018107414245605,-1.4849458932876587,24.82408554446891,-82.01868555365627,37.88065276637265
5760,hmd,1,1.0791597366333008,0.7874202728271484,-1.5946928262710571,177.50643829903856,-143.793692807042,-172.11427736229038
5761,controller,1,1.9241617918014526,1.4625358581542969,-2.7723445892333984,-121.55047015211397,122.4549182158185,-143.03083802056946
5762,controller,2,0.9190444946289062,0.8029762506484985,-1.4850457906723022,24.569958124931443,-81.97996415041362,37.61021854956203
5763,hmd,1,1.0791678428649902,0.7873992919921875,-1.59463632106781,177.50501775715142,-143.795890014777,-172.11376630857546
5764,controller,1,1.9240591526031494,1.4624192714691162,-2.7720422744750977,-121.5878218658853,122.49369166992382,-142.98451797518808
5765,controller,2,0.9192812442779541,0.8028907775878906,-1.4848588705062866,24.278619516264147,-81.96580434688467,37.27992230914422
5766,hmd,1,1.079229712486267,0.7874672412872314,-1.5945850610733032,177.50158573885318,-143.79449132515566,-172.1176912105316
5767,controller,1,1.9236595630645752,1.462667465209961,-2.7723865509033203,-121.6238769249138,122.51095405638324,-142.9403214757424
5768,controller,2,0.9154542684555054,0.8045855760574341,-1.484876275062561,24.589966529958645,-81.9403852854191,37.592927008243876
5769,hmd,1,1.0792036056518555,0.7874219417572021,-1.594701886177063,177.5057601562481,-143.79468816241086,-172.10896541853077
5770,controller,1,1.9241913557052612,1.4627676010131836,-2.7725987434387207,-121.59395554390214,122.43842700371219,-142.9324004553909
5771,controller,2,0.9164822101593018,0.8042465448379517,-1.4851478338241577,24.03052160414536,-81.9158507761033,36.97846607451994
5772,hmd,1,1.0791923999786377,0.7873684167861938,-1.5947669744491577,177.50707204212242,-143.79512315958698,-172.10932416282301
5773,controller,1,1.9243354797363281,1.4628016948699951,-2.7729673385620117,-121.50523377539804,122.3472947765832,-142.91998118069137
5774,controller,2,0.9118850231170654,0.8058538436889648,-1.4852946996688843,24.227616786226253,-81.88595479181102,37.18711086725687
5775,hmd,1,1.0791809558868408,0.7873224020004272,-1.5948282480239868,177.50613366769576,-143.79534969635466,-172.10618023174686
5776,controller,1,1.9242321252822876,1.4624433517456055,-2.7734742164611816,-121.40448619381716,122.26098819752852,-142.92198171705115
5777,controller,2,0.914312481880188,0.8048173189163208,-1.4852591753005981,24.14888147613588,-81.91513122783708,37.05054037251023
